fração_id,condominio,bloco,andar,porta,tipo_fracao,area_m2,quota_mensal,proprietario_nome,proprietario_nif,data_aquisicao,valor_aquisicao,situacao
FR1045,Jardins da Cidade,norte,7,7F,T2,97.6,108.56,Sofia Pereira Ribeiro,150220611,2023-12-05,313428.83,Ocupada
FR2172,Quinta das Palmeiras,A,4,4A,T1,63.7,61.9,Carlos Simões Monteiro,275274242,2025-06-01,90630.95,Arrendada
FR0691,Torres do Sol,Torre1,2,2E,T2,95.2,169.59,Diogo Pinto Fernandes,232540443,2013-10-20,84258.3,arrendada
FR0578,Quinta das Palmeiras,A,4,4F,T3,106.5,103.39,Isabel Oliveira Santos,225242256,2009-03-08,72929.55,Ocupada
FR1952,Jardins da Cidade,Sul,4,4F,T0,39.1,39.64,Mónica Almeida Silva,00000000,2013-07-03,37918.91,Ocupada
FR0129,Condomínio Central,D,5,5D,T2,83.9,129.97,Luis Nunes Silva,209577524,2012-12-13,150208.83,Vazia
FR1263,Quinta das Palmeiras,B,2,2B,T1,55.9,61.13,Teresa Correia Carvalho,211045343,2012-01-28,71906.24,Ocupada
FR1704,Quinta das Palmeiras,B,2,2C,T3,120.5,121.28,André Costa Soares,246615925,2023-07-06,186255.37,Vazia
FR0837,Jardins da Cidade,Norte,5,5C,T2,71.1,89.04,Isabel Moreira Fernandes,253847720,2006-01-10,59560.04,Ocupada
FR0633,Vila Verde,A,1,1A,T2,83.8,64.86,Filipa Simões Pinto,172404072,2022-06-21,156251.14,Arrendada
FR0853,Torres do Sol,Torre1,4,4A,T2,97.4,178.2,Sofia Pereira Marques,247911242,2019-09-30,197743.06,Arrendada
FR1018,Vila Verde,a,2,2C,T2,71.1,51.23,Bruno Soares Fernandes,258286169,2008-05-02,100780.26,Arrendada
FR1680,Condomínio Central,D,1,1D,T2,82.5,123.79,Isabel Pereira Gomes,188607625,2017-09-20,114817.98,Ocupada
FR1401,Torres do Sol,Torre1,9,9B,T1,48.9,92.66,Alexandra Antunes Cruz,125019939,2008-11-21,18931.95,Vazia
FR2347,Torres do Sol,Torre 1,-1,G75,Garagem,80.2,151.23,Marta Fonseca Cunha,166253217,2010-11-05,96490.19,Ocupada
FR0386,Condomínio Central,C,2,2A,T2,72.2,106.87,Gonçalo Reis Alves,222814400,2005-09-25,59202.59,Ocupada
FR1414,Residencial Atlântico,B,3,3A,T2,88.5,109.3,Bruno Fernandes Mendes,263961974,2024-07-25,190685.58,Ocupada
FR0284,Jardins da Cidade,Sul,3,3C,T1,49.4,50.87,Gonçalo Coelho Jesus,134576477,2013-12-05,67686.39,Em obras
FR0790,Torres do Sol,Torre 2,11,11F,T2,84.4,151.01,Francisco Cardoso Santos,187093144,2012.05.08,164783.27,Ocupada
FR0677,Torres do Sol,Torre 1,10,10B,T1,47.4,92.43,Gonçalo Jesus Vieira,00000000,2015-12-10,61396.99,Arrendada
FR1611,Quinta das Palmeiras,A,3,3F,T2,74.4,77.17,Patrícia Correia Cardoso,292416234,2011-02-02,73191.87,Arrendada
FR1613,Residencial Atlântico,c,5,5F,T3,107.0,126.03,Sara Mendes Almeida,231208158,2014-12-04,154553.5,Vazia
FR0742,Condomínio Central,D,5,5C,T2,77.8,113.3,Tiago Vieira Antunes,136516086,2016-11-19,101935.69,Em obras
FR1647,Condomínio Central,B,10,10C,T1,49.2,71.16,Carlos Fernandes Teixeira,118213581,2019-04-10,85857.51,Ocupada
FR1699,Vila Verde,A,-1,G47,Garagem,87.3,62.06,Alexandra Cardoso Nunes,297022160,2016-10-11,63110.07,Ocupada
FR2372,Residencial Atlântico,B,6,6C,T1,62.2,74.34,Joana Carvalho Simões,206250178,2011-11-06,89080.65,Ocupada
FR1402,Quinta das Palmeiras,B,-1,G3,Garagem,82.2,76.8,Helena Nunes Antunes,284097035,2019-12-06,147540.47,Ocupada
FR0956,Residencial Atlântico,c,1,1D,T1,58.0,65.1,Catarina Fernandes Carvalho,288514560,2017-08-03,74559.65,Ocupada
FR1017,Condomínio Central,D,-1,G60,Garagem,70.3,114.01,Maria Antunes Mendes,299944162,2011-09-28,111157.09,Ocupada
FR1468,Residencial Atlântico,A,8,8C,T3,107.4,126.16,Maria Almeida Fernandes,150584572,2020-11-16,,Arrendada
FR1969,Jardins da Cidade,Norte,1,1A,T3,125.9,144.58,Helena Ferreira Alves,216698528,2017-07-26,236660.29,Ocupada
FR0101,Residencial Atlântico,c,1,1B,T3,115.6,135.55,Mónica Almeida Carvalho,173945995,2019-07-04,159163.0,Arrendada
FR2071,Torres do Sol,Torre 2,-1,G100,Garagem,70.7,132.02,isabel marques coelho,134796790,2019-06-27,75473.21,Arrendada
FR0792,Residencial Atlântico,c,8,8D,T3,117.7,137.03,Ricardo Carvalho Matos,280353417,2021-04-17,259063.45,Ocupada
FR2425,Vila Verde,a,3,3A,T4,195.0,156.69,Vítor Almeida Fernandes,278761472,2008-02-11,207647.73,Arrendada
FR2499,Vila Verde,A,0,0C,T3,127.7,109.89,Beatriz Neves Ramos,219034658,2020-09-19,,Vazia
FR1661,Torres do Sol,Torre1,4,4B,T3,126.9,235.29,Helena Teixeira Fernandes,137478118,2017-11-26,279034.93,Arrendada
FR2093,Jardins da Cidade,Sul,2,2C,T2,86.1,103.12,Vítor Sousa Correia,204890008,2006-12-07,65724.92,Ocupada
FR1269,Quinta das Palmeiras,B,2,2C,T2,71.5,70.41,Ana Pinto Gomes,195402717,2022-10-09,175732.36,Arrendada
FR0019,Residencial Atlântico,C,6,6E,T2,98.2,117.13,Carlos Oliveira Cardoso,275718072,2019-07-04,186879.75,Vazia
FR0308,Vila Verde,a,0,Loja C,Loja,79.8,0.0,António Costa Pinto,283182613,2011-02-03,88341.84,Ocupada
FR0255,Torres do Sol,Torre 1,6,6B,T2,72.3,137.78,MARIA MARQUES PINTO,296287662,2023-05-28,93819.55,Arrendada
FR0304,Condomínio Central,A,5,5C,t3,136.3,212.21,Ana Ramos Correia,116959643,2023-07-08,180306.83,Ocupada
FR1660,Jardins da Cidade,Norte,4,4B,T2,77.1,84.03,Nuno Pereira Rodrigues,257074518,2019-09-05,196029.25,Vazia
FR1172,Residencial Atlântico,B,3,3F,T1,69.7,83.69,Francisco Ferreira Jesus,244966630,2008-01-18,64672.21,ARRENDADA
FR1301,Condomínio Central,C,6,6F,T3,100.7,149.69,Rui Correia Cruz,248268950,2017-10-06,181941.75,Ocupada
FR1286,Jardins da Cidade,Norte,7,7C,T1,66.8,76.88,Hugo Simões Monteiro,169752924,2011-12-17,74063.27,Arrendada
FR0529,Torres do Sol,Torre 1,-1,G80,Garagem,92.3,161.07,Bruno Simões Alves,100022931,2021-06-10,138203.72,Ocupada
FR2401,Jardins da Cidade,Norte,1,1D,T2,74.0,81.71,Marta Ribeiro Moreira,121760357,2007-04-30,77729.63,Ocupada
FR0417,Vila Verde,a,2,2C,T3,106.6,85.88,Miguel Monteiro Fernandes,263474082,2012-04-20,107206.92,Ocupada
FR0015,Condomínio Central,B,7,7C,T3,129.0,194.0,Nuno Vieira Almeida,263677908,2025-03-22,375544.66,Vazia
FR1574,Torres do Sol,Torre 2,12,12D,T0,34.5,65.92,Fernando Marques Silva,296629866,2019-03-21,,Ocupada
FR0018,Condomínio Central,C,0,Loja D,Loja,71.2,106.45,Francisco Rodrigues Cruz,218087248,2008-05-24,93307.82,Ocupada
FR0210,Quinta das Palmeiras,A,2,2E,T2,97.4,98.84,Filipa Sousa Cardoso,189460558,2013-06-14,99921.09,Arrendada
FR1624,Residencial Atlântico,B,0,G31,Garagem,82.5,98.56,Rita Lopes Cruz,134910768,2005-11-28,75040.54,Arrendada
FR2326,Quinta das Palmeiras,b,6,6D,T2,80.8,83.87,Cristina Carvalho Pires,262832924,2009-12-01,,Ocupada
FR2274,Torres do Sol,Torre1,0,Loja D,Loja,-88.3,162.99,Jorge Mendes Teixeira,203714386,2009-02-26,266556.7073194481,Ocupada
FR1940,Jardins da Cidade,Norte,1,1F,T1,54.9,55.78,Tiago Raposo Mendes,209442545,2011-06-25,69049.73,Vazia
FR0399,Quinta das Palmeiras,A,0,Loja D,Loja,76.6,76.96,Gonçalo Martins Machado,148287616,2015-04-23,70002.5,Arrendada
FR2345,RESIDENCIAL ATLÂNTICO,C,6,6C,T1,45.0,58.79,Marta Pires Lopes,116571478,2014-04-12,66282.14,
FR0889,Quinta das Palmeiras,B,0,G56,Garagem,89.8,80.48,Jorge Raposo Reis,135971355,2012-12-14,57160.48,Vazia
FR2333,Jardins da Cidade,norte,0,0B,T1,56.6,64.93,Paulo Coelho Rocha,260037400,2012-06-20,39996.11,Arrendada
FR1533,Residencial Atlântico,A,0,0F,T4,146.0,176.44,Sara Marques Pinto,290597483,2021-11-25,335363.21,Ocupada
FR1605,Jardins da Cidade,norte,-1,G58,Garagem,76.3,85.54,Inês Ramos Marques,173887606,2008-07-21,94823.39,Ocupada
FR1872,Vila Verde,a,-1,G95,Garagem,91.5,74.27,Alexandra Marques Costa,183495674,2021-07-22,173186.85,Ocupada
FR1827,Residencial Atlântico,c,0,0C,T3,136.1,168.7,Vítor Gomes Carvalho,205775143,2013-10-06,189164.04,Ocupada
FR1483,Residencial Atlântico,c,3,3E,T1,68.4,81.02,Vítor Neves Ribeiro,155465433,2023-06-03,131990.14,Arrendada
FR2152,Jardins da Cidade,Sul,0,Loja D,Loja,88.2,103.01,José Ramos Nunes,204860781,2022-11-24,130920.62,
FR0505,Quinta das Palmeiras,b,-1,G100,Garagem,76.6,72.77,Joana Pires Moreira,295351606,2009-03-03,86502.46,Ocupada
FR1405,Quinta das Palmeiras,A,6,6C,T1,50.7,47.12,Hugo Mendes Costa,134756677,2014-07-06,64085.78,Em obras
FR2141,Jardins da Cidade,Sul,3,3D,T3,113.3,122.53,Isabel Fernandes Sousa,209417133,2011-12-10,159132.99,Ocupada
FR1832,Condomínio Central,C,0,Loja D,Loja,78.7,111.12,Ricardo Oliveira Monteiro,146529030,2015-12-17,111052.03,
FR2373,Residencial Atlântico,C,6,6F,T1,61.0,75.52,José Reis Matos,153327565,2021-04-26,114931.71,Em obras
FR1859,Vila Verde,a,4,4C,T1,69.4,46.53,Filipa Rocha Silva,118773039,2015-06-02,128806.93,Arrendada
FR1880,Quinta das Palmeiras,B,0,Loja B,Loja,75.6,76.0,Tiago Ferreira Correia,102695595,2013-09-09,124473.82,Arrendada
FR1821,Quinta das Palmeiras,B,3,3E,T2,89.4,92.63,Mónica Santos Teixeira,281880164,,142730.3,Arrendada
FR1993,Residencial Atlântico,c,7,7D,T2,91.2,116.15,Rita Cruz Moreira,193962652,2014-11-30,109345.33,Ocupada
FR0191,Quinta das Palmeiras,A,6,6C,T2,88.5,92.21,Mariana Antunes Cruz,174883993,2007-06-08,78764.26,Arrendada
FR1447,Residencial Atlântico,B,1,1A,T2,96.2,118.02,Paulo Nunes Raposo,00000000,2017-02-25,182620.67,Arrendada
FR0181,Residencial Atlântico,B,0,Loja C,Loja,80.8,92.01,Joana Rodrigues Martins,152536100,2019-08-31,155441.32,Vazia
FR1109,Quinta das Palmeiras,B,6,6A,T3,133.3,138.56,Ricardo Moreira Santos,177262006,2022-05-19,284387.6,Ocupada
FR1456,Residencial Atlântico,B,5,5D,T2,92.6,110.93,Gonçalo Soares Machado,179616105,2006-05-26,135114.48,Vazia
FR0067,Torres do Sol,Torre 1,11,11B,T2,81.3,148.78,Raquel Pires Pires,158452518,2023-03-21,178704.08,Arrendada
FR1314,Residencial Atlântico,c,2,2E,T3,125.3,160.92,Catarina Cardoso Reis,274472250,2018-07-27,128465.99,Ocupada
FR1274,Residencial Atlântico,B,8,8D,T3,113.4,134.33,Paula Fernandes Machado,141991499,2011-12-18,141819.16,Arrendada
FR2263,Torres do Sol,Torre 1,3,3F,T1,62.9,116.26,José Lopes Ferreira,270901583,2024-10-03,132591.79,Ocupada
FR1638,Torres do Sol,Torre1,10,10F,T3,135.0,243.97,Rui Marques Santos,153216964,2009-08-04,138169.77,Arrendada
FR2459,Quinta das Palmeiras,b,5,5A,T4,179.7,178.7,Patrícia Vieira Matos,139524611,2008-11-27,182614.01,Vazia
FR0395,Jardins da Cidade,Sul,1,1C,T2,90.8,106.28,Sofia Monteiro Costa,177648010,2022-07-06,136321.78,Arrendada
FR0582,Residencial Atlântico,C,5,5A,T1,48.4,60.86,Jorge Gonçalves Almeida,213004891,2019-09-04,78034.56,Arrendada
FR0594,Condomínio Central,A,3,3C,T3,131.5,202.11,Sara Pires Ramos,177455330,2018-12-20,56093.01,Ocupada
FR1433,Quinta das Palmeiras,B,6,6E,T2,79.2,82.45,Gonçalo Almeida Sousa,184114121,2019-10-12,188313.03,Ocupada
FR1073,Jardins da Cidade,Norte,6,6F,T2,98.1,107.17,Rosa Jesus Teixeira,270354889,2022-09-30,220683.39,Arrendada
FR0286,Condomínio Central,C,5,5A,T3,110.4,162.26,António Gonçalves Pires,260810770,2014-11-22,134168.41,Ocupada
FR0841,Jardins da Cidade,norte,3,3C,T4,169.8,186.6,Carlos Ribeiro Cardoso,224287452,2023-04-24,223597.95,Ocupada
FR1693,Jardins da Cidade,norte,2,2C,T2,94.2,99.76,Helena Carvalho Reis,198037152,2015-01-18,44231.51,Arrendada
FR0117,Torres do Sol,Torre 1,6,6B,T3,132.6,248.29,Carla Teixeira Simões,141675307,2018-09-16,197936.14,Ocupada
FR1687,Residencial Atlântico,A,6,6A,T1,59.7,6950.0,Mariana Reis Coelho,253596073,2024-09-11,86167.76,Arrendada
FR2257,Residencial Atlântico,C,6,6F,T2,93.5,114.69,Isabel Carvalho Alves,110145985,2024-07-02,129000.34,ocupada
FR1002,Jardins da Cidade,Norte,7,7E,T3,122.7,126.51,Bruno Rodrigues Santos,188659182,2019-12-06,86097.59,Arrendada
FR1563,Vila Verde,A,4,4E,T2,72.4,65.9,Bruno Ramos Oliveira,132377158,2006-12-10,23999.21,Ocupada
FR1651,Jardins da Cidade,Norte,4,4F,T1,58.3,61.61,Paulo Alves Monteiro,119553968,2019-08-26,80954.18,Ocupada
FR2284,Condomínio Central,D,9,9A,T1,54.2,68.09,Manuel Martins Ribeiro,196121563,2012-05-06,113036.42,Vazia
FR0844,QUINTA DAS PALMEIRAS,B,6,6C,T1,64.2,55.87,Francisco Gonçalves Santos,145066752,2006-08-30,42580.27,Arrendada
FR2240,Quinta das Palmeiras,b,3,3A,T3,108.4,110.91,Rosa Alves Cardoso,237202173,2007-04-23,96673.77,Arrendada
FR2409,Residencial Atlântico,C,0,0B,T2,98.0,124.91,Filipa Machado Alves,197531421,2010-12-20,189342.52,Vazia
FR2118,Jardins da Cidade,norte,4,4D,T2,75.0,84.35,Paula Moreira Marques,228517635,2009-03-09,85882.57,Vazia
FR0675,Vila Verde,A,3,3E,T1,45.6,41.28,Vasco Ribeiro Cruz,278367962,2020-02-14,60197.68,Vazia
FR0916,Quinta das Palmeiras,b,6,6C,T2,96.2,98.43,Mariana Sousa Gonçalves,178488340,2013-06-10,118538.07,Arrendada
FR1977,Condomínio Central,D,3,3D,T2,81.5,137.74,Mónica Moreira Ribeiro,189766989,2013-04-26,123065.33,Ocupada
FR1297,Condomínio Central,D,6,6B,T1,46.9,72.07,Gonçalo Gonçalves Neves,278441628,2018-01-15,46895.6,Ocupada
FR1576,Residencial Atlântico,C,2,2B,T3,106.5,126.38,Daniela Raposo Monteiro,235898916,2015-09-26,140976.59,Arrendada
FR1523,Condomínio Central,C,5,5C,T2,99.3,144.36,fernando soares ribeiro,203547986,2010-02-12,109393.71,Arrendada
FR1442,Residencial Atlântico,c,-1,G65,Garagem,81.2,102.97,Vasco Oliveira Coelho,184819825,2011-02-06,114094.36,Em obras
FR1155,Vila Verde,A,1,1B,T1,63.1,54.83,Fernando Oliveira Lopes,148199765,2021-02-10,117326.21,Arrendada
FR2179,Quinta das Palmeiras,A,4,4E,T3,139.6,136.68,Carla Raposo Simões,290915502,2007-12-27,182919.99,Ocupada
FR0003,jardins da cidade,Sul,2,2D,T3,119.2,127.06,Hugo Gonçalves Fernandes,274596412,2007-10-05,90815.0,
FR1116,Quinta das Palmeiras,B,5,5D,T1,52.7,57.34,Mónica Silva Almeida,139890820,2020-10-01,128271.5,Ocupada
FR0549,Condomínio Central,C,6,6E,T2,70.3,104.54,Sara Correia Ferreira,247938573,2022-11-08,178978.08,Arrendada
FR0753,Torres do Sol,Torre 2,5,5C,T1,62.0,118.5,Francisco Pinto Gomes,215007488,2010-10-17,100244.95,Arrendada
FR2433,Quinta das Palmeiras,B,5,5E,T2,99.3,106.3,Tiago Raposo Alves,192395597,2025-03-20,143574.53,Ocupada
FR1246,Jardins da Cidade,norte,-1,G32,Garagem,92.3,0.0,Alexandra Teixeira Antunes,175833369,2015-09-04,86762.08,Ocupada
FR0359,Vila Verde,A,3,3C,T1,68.7,53.82,Nuno Pires Teixeira,279438662,2019-11-08,130342.02,Ocupada
FR0068,Vila Verde,a,1,1F,T2,98.8,81.69,André Cruz Martins,100895871,2006-06-07,77520.51,Ocupada
FR1033,Vila Verde,A,1,1D,T2,78.6,59.71,Vasco Pereira Gomes,204525059,2019-05-02,159467.76,Vazia
FR0867,Condomínio Central,D,3,3C,T2,89.2,126.93,Pedro Pires Ferreira,144496800,2007-01-20,58211.03,Arrendada
FR0851,Residencial Atlântico,B,4,4D,t2,87.5,0.0,Paula Coelho Ribeiro,137109757,2012-07-07,98491.57,Ocupada
FR0469,Torres do Sol,Torre1,3,3D,T3,113.6,195.76,António Teixeira Soares,108449765,,154346.32,Arrendada
FR2366,Residencial Atlântico,A,6,6B,T2,97.8,118.74,Jorge Antunes Neves,168490897,2019-11-23,146301.21,Em obras
FR1093,Condomínio Central,D,5,5F,T1,57.5,75.91,Rita Santos Ferreira,269917737,2009-06-03,52178.96,Arrendada
FR1941,Condomínio Central,C,0,0B,T1,68.3,89.69,Jorge Cunha Jesus,236626011,2017-11-15,142120.34,Ocupada
FR0537,Jardins da Cidade,norte,-1,G87,Garagem,93.2,109.83,José Gomes Pires,209568391,2007-03-31,95850.91,Vazia
FR0621,Torres do Sol,Torre1,1,1B,T1,65.7,107.09,Alexandra Lopes Jesus,29701146,2010-05-07,86115.06,Arrendada
FR0160,Torres do Sol,Torre 1,4,4E,T2,95.9,178.6,José Costa Jesus,155247448,2011-09-06,108727.68,Vazia
FR2302,Vila Verde,A,-1,G41,Garagem,90.7,68.96,Ricardo Correia Rocha,254243676,2012-09-05,104764.21,Em obras
FR0343,Condomínio Central,B,4,4D,T2,72.1,102.2,  Jorge Pinto Machado  ,286683932,2016-02-02,106030.51,Ocupada
FR2439,Condomínio Central,D,5,5D,T2,94.9,147.29,Gonçalo Oliveira Reis,112844950,2010-02-06,154046.78,Vazia
FR0217,Condomínio Central,A,3,3D,T2,70.6,106.12,Manuel Almeida Ramos,100904852,2010-09-16,107140.98,Vazia
FR0220,Jardins da Cidade,norte,0,0A,T0,44.9,47.6,Paulo Ribeiro Fernandes,227778623,2020-05-22,91619.55,Arrendada
FR2237,Vila Verde,a,-1,G45,Garagem,70.1,58.64,  Rita Moreira Costa  ,141837535,2024-08-28,210543.03,Ocupada
FR2281,jardins da cidade,Norte,0,Loja B,Loja,80.6,86.64,Tiago Neves Pires,245682306,2015-10-13,86912.63,Arrendada
FR1670,Vila Verde,A,3,3C,T2,97.8,80.05,Mariana Coelho Raposo,212882201,2010-02-10,14892.19,Em obras
FR0298,Torres do Sol,Torre 1,8,8A,T4,172.3,308.68,Cristina Monteiro Mendes,124562839,2018-07-08,449599.68,Ocupada
FR0996,Jardins da Cidade,norte,0,G8,Garagem,80.2,83.67,Bruno Machado Alves,249852371,2017-09-21,108506.85,Vazia
FR0414,Quinta das Palmeiras,b,2,2C,T3,126.7,123.19,João Pinto Carvalho,103415939,,151939.66,Vazia
FR0193,Residencial Atlântico,C,5,5A,T2,77.3,88.27,Luis Rodrigues Ramos,232032871,2016-08-05,84438.95,Vazia
FR2491,Quinta das Palmeiras,b,0,0F,T3,125.6,136.05,Carlos Gomes Simões,106172056,2016-01-14,236707.1,Ocupada
FR0788,Vila Verde,A,0,0B,T4,164.8,128.74,Isabel Vieira Sousa,290789008,2019-09-06,251409.27,Ocupada
FR1746,Torres do Sol,Torre 2,9,9A,T2,96.9,177.54,beatriz raposo oliveira,142058847,2006-07-20,97617.81,Em obras
FR1503,Condomínio Central,A,0,G80,Garagem,75.2,115.98,Maria Ramos Ferreira,243062482,2020-12-11,149996.93,Arrendada
FR0601,Quinta das Palmeiras,b,0,G45,Garagem,93.6,94.21,Ana Nunes Cruz,229394259,2024-12-09,155208.63,Ocupada
FR1703,Torres do Sol,Torre 2,3,3A,T1,66.5,117.82,João Ramos Soares,202610724,2008-07-09,60849.64,Arrendada
FR0756,Residencial Atlântico,c,2,2C,T3,122.4,145.68,Rui Teixeira Pereira,118336702,2018-01-05,245951.62,Arrendada
FR2135,Residencial Atlântico,C,1,1E,T 2,,90.89,Inês Gomes Moreira,248248475,2016-09-06,76663.79,Ocupada
FR1518,Torres do Sol,Torre 2,12,12E,T3,111.3,196.33,Filipa Alves Matos,106990198,19/08/2013,185870.32,Ocupada
FR1515,Vila Verde,a,0,0B,T-3,122.2,94.31,Catarina Cardoso Cardoso,272844381,2006-12-07,119082.92,Ocupada
FR0224,Condomínio Central,B,8,8D,T2,,118.83,Paulo Costa Santos,256069051,2009-04-01,90114.01,Arrendada
FR1441,Torres do Sol,Torre 2,5,5E,T2,90.3,161.68,Pedro Vieira Neves,137819745,2012-04-08,102329.19,Arrendada
FR1790,Vila Verde,a,0,0F,T1,66.7,59.2,Nuno Fonseca Soares,229986057,2016-04-14,114958.65,Ocupada
FR0057,Torres do Sol,Torre1,-1,G61,Garagem,86.5,150.92,Vítor Reis Alves,213975664,2023-07-21,158915.67,Ocupada
FR0780,Residencial Atlântico,c,4,4C,T3,121.2,152.46,Isabel Rocha Rocha,208918701,2005-10-13,69481.72,Arrendada
FR0320,Jardins da Cidade,norte,2,2E,T1,58.5,77.98,Paula Neves Silva,130260624,2021-02-17,73321.14,Ocupada
FR0657,Quinta das Palmeiras,B,1,1D,T1,,56.87,Isabel Ramos Machado,263529852,2016-11-01,70228.19,Arrendada
FR1421,Quinta das Palmeiras,B,6,6A,T1,55.8,55.92,Helena Teixeira Matos,212249703,2008-02-17,47056.96,Ocupada
FR1279,Torres do Sol,Torre 2,4,4A,T2,80.5,140.55,João Martins Moreira,239772574,2013-09-15,121237.05,Ocupada
FR0517,Jardins da Cidade,norte,0,0E,T3,127.4,138.33,Francisco Nunes Almeida,147038014,2022/09/24,231837.05,Ocupada
FR1398,Vila Verde,A,0,0E,T2,71.6,63.25,Carlos Matos Martins,295889505,2018-11-07,83179.83,Arrendada
FR1450,Quinta das Palmeiras,A,4,4D,T4,147.9,147.74,Carlos Cunha Teixeira,126976366,2017-03-23,222502.53,Arrendada
FR2233,Torres do Sol,Torre1,3,3B,T1,47.3,89.43,Mariana Coelho Ferreira,248525455,2017-09-01,67917.7,Em obras
FR1267,Jardins da Cidade,Norte,0,G88,Garagem,94.7,107.91,Jorge Monteiro Gonçalves,204330664,2015-09-07,128849.02,Ocupada
FR2256,Vila Verde,a,3,3D,T2,78.4,63.89,Diogo Nunes Gomes,189844123,2019-11-28,155092.23,Ocupada
FR0044,Torres do Sol,Torre 1,0,0B,T1,51.6,90.1,Gonçalo Neves Carvalho,156185343,2018-04-18,85954.07,Arrendada
FR1047,Vila Verde,a,0,0C,T2,97.4,80.73,Beatriz Matos Neves,299312256,2021-11-09,117191.64,Vazia
FR1039,Condomínio Central,D,5,5E,T1,48.7,78.27,Catarina Monteiro Reis,184115544,2012-02-04,87243.22,Arrendada
FR0885,Jardins da Cidade,Norte,0,G9,Garagem,80.8,92.2,João Moreira Gomes,171016399,2016-12-06,105551.95,Ocupada
FR1498,Vila Verde,A,1,1B,T2,73.3,61.39,Rosa Nunes Cruz,106326370,2006-09-07,83980.36,Ocupada
FR0595,Vila Verde,a,2,2B,T2,86.8,62.35,Jorge Pinto Jesus,259018539,2005-10-11,89421.49,Arrendada
FR2249,Torres do Sol,Torre1,0,0F,T1,68.5,112.32,Maria Antunes Gomes,4765402871,2024-09-15,165394.98,Vazia
FR0967,Torres do Sol,Torre1,11,11B,T2,93.7,174.99,Manuel Matos Lopes,166234820,2017-08-05,217869.01,Arrendada
FR1098,Residencial Atlântico,c,1,1E,T3,101.5,118.32,Teresa Almeida Marques,130075052,2023-09-15,229892.03,ocupada
FR1068,Torres do Sol,Torre1,3,3E,T2,78.3,138.44,Diogo Correia Teixeira,172400133,2006-01-04,82978.91,Arrendada
FR0280,Vila Verde,A,4,4E,T3,114.3,89.16,Raquel Gomes Rodrigues,253723834,2008-11-12,122898.69,Ocupada
FR0733,Torres do Sol,Torre 1,2,2B,T4,193.1,359.26,Cristina Pinto Pinto,254999431,2013-03-25,131570.16,Arrendada
FR0639,Torres do Sol,Torre1,3,3E,T2,77.9,150.41,Maria Silva Raposo,198197351,2016-08-14,122104.48,Arrendada
FR1889,Torres do Sol,Torre1,6,6D,T2,8.7,14.42,Marco Rocha Lopes,105151196,2007-12-08,-11880.58,Ocupada
FR2489,Torres do Sol,Torre 2,0,Loja B,Loja,86.1,154.73,Maria Oliveira Raposo,257022955,2023-11-26,189991.49,Ocupada
FR0560,Condomínio Central,B,1,1E,T3,123.5,188.38,Carlos Moreira Vieira,226151774,2021-03-05,168552.85,Arrendada
FR1323,Jardins da Cidade,Norte,5,5B,T1,69.0,70.0,Alexandra Ferreira Machado,285255687,2007-03-05,62290.79,Ocupada
FR0187,Jardins da Cidade,norte,2,2C,T3,119.5,135.57,Ricardo Cardoso Nunes,216335185,2022-06-08,189490.17,Arrendada
FR2095,Torres do Sol,Torre 2,10,10A,T3,107.0,195.85,Ana Reis Cunha,266185207,2014-08-12,120858.95,Ocupada
FR0914,Vila Verde,a,4,4E,T2,73.7,50.56,Jorge Cruz Rocha,295675554,2019-07-23,161340.37,Ocupada
FR1416,Quinta das Palmeiras,b,6,6F,T3,134.8,134.55,Helena Ramos Soares,143894219,2021-07-01,339836.89,Ocupada
FR1961,Vila Verde,a,-1,G12,Garagem,81.2,50.86,Francisco Nunes Silva,139131464,2023-03-25,112015.99,Ocupada
FR0310,Residencial Atlântico,B,4,4B,T2,95.6,110.94,Carla Cardoso Martins,150127114,2016-10-21,117985.62,Ocupada
FR1476,Torres do Sol,Torre 2,9,9A,T3,131.1,238.13,Raquel Santos Ramos,258393118,2011-03-16,218596.51,Arrendada
FR1888,Quinta das Palmeiras,b,-1,G38,Garagem,79.3,70.1,Inês Marques Simões,203893281,2021-09-10,218277.53,Vazia
FR1627,Quinta das Palmeiras,A,5,5B,T1,65.1,63.12,Hugo Teixeira Oliveira,244821081,2008-12-27,69355.33,Arrendada
FR1788,Vila Verde,a,4,4F,T3,109.9,85.9,Cristina Raposo Cruz,120094266,2019-02-22,117600.55,Arrendada
FR0757,Quinta das Palmeiras,b,5,5B,T2,90.2,92.17,Pedro Oliveira Moreira,189428385,2022-02-17,211324.58,Arrendada
FR1967,Residencial Atlântico,C,2,2F,T1,53.9,68.78,Isabel Reis Nunes,139666405,2009-04-05,63180.06,Vazia
FR2046,Jardins da Cidade,Sul,1,1D,T3,117.4,125.92,Hugo Cunha Raposo,207155871,2023/09/25,335619.25,OCUPADA
FR1765,Residencial Atlântico,B,7,7D,T2,86.8,101.85,  Raquel Ramos Machado  ,259124154,2007-12-23,90098.59,Vazia
FR1799,Vila Verde,a,0,0E,T2,85.7,74.54,Bruno Neves Vieira,141330219,,134152.92,Arrendada
FR0770,Torres do Sol,Torre1,10,10C,T3,115.5,217.93,Rui Sousa Antunes,131505466,2012-05-15,69290.85,Arrendada
